Timestamp,ChW_Pump_Flow,CndW_Pump_Flow,ChW_In_Temp,ChW_Out_Temp,CndW_In_Temp,CndW_Out_Temp,COP,Total_Power
64.66666666666667,221.45740904000002,189.6806506,10.64600761833409,6.100000000000001,37.66932380618297,31.1040034793077,5.767266344444099,939734.4218227533
64.68333333333334,221.45740904000002,189.6806506,10.660533971242582,6.1,37.62124237018065,31.098429033746008,5.764993182233781,942356.3559258787
64.7,221.45740904000002,189.6806506,10.678186486429537,5.8750690120753575,37.6259179892148,31.911417860270205,5.672214022260781,991846.07245504
64.71666666666667,221.45740904000002,189.6806506,10.694500398283028,6.096832485133831,37.65413868049042,31.9241852708826,5.712762412223466,952895.0793535048
64.73333333333333,221.45740904000002,189.6806506,10.713819292286505,6.203345045863042,37.66296578022015,31.931139156343242,5.7320977835918585,936257.5457945345
64.75,221.45740904000002,189.6806506,10.739432678094209,6.228925345634285,37.67873063945132,31.94016736816875,5.736073765493568,935752.9706716196
64.76666666666667,221.45740904000002,189.6806506,10.767156630632998,6.043951600225165,37.736811377715895,31.96184541295456,5.700549641511998,974920.2303051617
64.78333333333333,221.45740904000002,189.6806506,10.791195841783589,6.067958293737888,37.8250310166356,31.992493629772227,5.704233926358312,974428.3589002526
64.8,221.45740904000002,189.6806506,10.8108207297516,6.087556659188961,37.90140615072553,31.19520294034206,5.70724571764115,976226.933305331
64.81666666666666,221.45740904000002,189.6806506,10.826897304882403,6.02357526512125,37.96468539476627,31.214073079416362,5.694832432115107,990945.1571258747
64.83333333333333,221.45740904000002,189.6806506,10.83907394914992,6.035735158523118,38.01238793723163,31.229515620001404,5.69669362337715,990691.9739633165
64.85,221.45740904000002,189.6806506,10.847667184819276,6.005376101877737,38.045705308743464,31.241802988366587,5.690789592574889,997854.8215709621
64.86666666666667,221.45740904000002,189.6806506,10.853327939024252,6.011029005626622,38.06942842823324,31.25199802956663,5.691653242618727,997736.2546827438
64.88333333333333,221.45740904000002,189.6806506,10.856953585818468,6.014649624282299,38.08231332213525,31.259820120799947,5.6922065582121935,997660.208836812
64.9,221.45740904000002,189.6806506,10.860020701997954,6.056653095585869,38.08255048686326,31.264884218501386,5.699898583175456,990255.853991935
64.91666666666667,221.45740904000002,189.6806506,10.864885232226502,6.141548001539484,38.06304315888655,31.265652725264573,5.715561742964528,975118.5680702537
64.93333333333334,221.45740904000002,189.6806506,10.873334048718364,6.149985375096985,38.03390335616405,31.264325450161838,5.716863818940078,974942.907135323
64.95,221.45740904000002,189.6806506,10.884976279082808,6.161611881145738,38.00763247344915,31.263625354127605,5.7186591644317755,974701.4466867648
64.96666666666667,221.45740904000002,189.6806506,10.898693762372925,6.175310809576419,37.98413035119105,31.263535832591597,5.7207761866086715,974417.2482486954
64.98333333333333,221.45740904000002,189.6806506,10.914891772592924,6.274399474696159,37.95196067879689,31.26155552223065,5.738875381172433,958594.5493685903
65.0,221.45740904000002,189.6806506,10.93364076159238,6.210210520319782,37.92503099824552,31.26072867603433,5.72617767990244,973693.1147116666
